mun;ano;group;sexo;n;p
150610;2008;NA;Feminino;1;1,00000000000000e+00
150610;2009;Autóctone;Masculino;20;6,06060606060606e-01
150610;2009;Autóctone;Feminino;13;3,93939393939394e-01
150610;2009;Importado;Masculino;3;5,00000000000000e-01
150610;2009;Importado;Feminino;3;5,00000000000000e-01
150610;2009;NA;Masculino;1;1,00000000000000e+00
150610;2010;Importado;Masculino;1;1,00000000000000e+00
150610;2011;Autóctone;Masculino;1;1,00000000000000e+00
150610;2011;Importado;Masculino;4;8,00000000000000e-01
150610;2011;Importado;Feminino;1;2,00000000000000e-01
150610;2012;Autóctone;Masculino;1;1,00000000000000e+00
150610;2019;Importado;Masculino;1;1,00000000000000e+00
150611;2007;Autóctone;Masculino;6;1,00000000000000e+00
150611;2008;Autóctone;Masculino;3;7,50000000000000e-01
150611;2008;Autóctone;Feminino;1;2,50000000000000e-01
150611;2009;Autóctone;Masculino;2;6,66666666666667e-01
150611;2009;Autóctone;Feminino;1;3,33333333333333e-01
150611;2011;Autóctone;Masculino;1;1,00000000000000e+00
150611;2013;Importado;Feminino;1;1,00000000000000e+00
150611;2015;Importado;Masculino;1;5,00000000000000e-01
150611;2015;Importado;Feminino;1;5,00000000000000e-01
150613;2007;Importado;Masculino;41;9,53488372093023e-01
150613;2007;Importado;Feminino;2;4,65116279069767e-02
150613;2007;NA;Masculino;10;6,25000000000000e-01
150613;2007;NA;Feminino;6;3,75000000000000e-01
150613;2008;Importado;Masculino;12;4,61538461538462e-01
150613;2008;Importado;Feminino;14;5,38461538461538e-01
150613;2008;NA;Masculino;8;8,00000000000000e-01
150613;2008;NA;Feminino;2;2,00000000000000e-01
150613;2009;Importado;Masculino;10;6,25000000000000e-01
150613;2009;Importado;Feminino;6;3,75000000000000e-01
150613;2009;NA;Masculino;2;6,66666666666667e-01
150613;2009;NA;Feminino;1;3,33333333333333e-01
150613;2010;Importado;Masculino;15;8,33333333333333e-01
150613;2010;Importado;Feminino;3;1,66666666666667e-01
150613;2010;NA;Masculino;3;1,00000000000000e+00
150613;2011;Importado;Masculino;28;5,71428571428571e-01
150613;2011;Importado;Feminino;21;4,28571428571429e-01
150613;2011;NA;Masculino;1;2,50000000000000e-01
150613;2011;NA;Feminino;3;7,50000000000000e-01
150613;2012;Autóctone;Masculino;5;1,00000000000000e+00
150613;2012;Importado;Masculino;73;8,48837209302326e-01
150613;2012;Importado;Feminino;13;1,51162790697674e-01
150613;2012;NA;Masculino;3;7,50000000000000e-01
150613;2012;NA;Feminino;1;2,50000000000000e-01
150613;2013;Autóctone;Masculino;3;1,00000000000000e+00
150613;2013;Importado;Masculino;65;1,00000000000000e+00
150613;2013;NA;Masculino;2;6,66666666666667e-01
150613;2013;NA;Feminino;1;3,33333333333333e-01
150613;2014;Autóctone;Masculino;2;6,66666666666667e-01
150613;2014;Autóctone;Feminino;1;3,33333333333333e-01
150613;2014;Importado;Masculino;56;8,35820895522388e-01
150613;2014;Importado;Feminino;11;1,64179104477612e-01
150613;2014;NA;Masculino;8;1,00000000000000e+00
150613;2015;Autóctone;Masculino;5;1,00000000000000e+00
150613;2015;Importado;Masculino;78;8,76404494382023e-01
150613;2015;Importado;Feminino;11;1,23595505617978e-01
150613;2015;NA;Feminino;1;1,00000000000000e+00
150613;2016;Autóctone;Feminino;1;1,00000000000000e+00
150613;2016;Importado;Masculino;87;8,61386138613861e-01
150613;2016;Importado;Feminino;14;1,38613861386139e-01
150613;2017;Importado;Masculino;43;8,26923076923077e-01
150613;2017;Importado;Feminino;9;1,73076923076923e-01
150613;2017;NA;Masculino;1;3,33333333333333e-01
150613;2017;NA;Feminino;2;6,66666666666667e-01
150613;2018;Importado;Masculino;1;2,00000000000000e-01
150613;2018;Importado;Feminino;4;8,00000000000000e-01
150613;2018;NA;Masculino;1;1,00000000000000e+00
150613;2019;Importado;Masculino;42;9,76744186046512e-01
150613;2019;Importado;Feminino;1;2,32558139534884e-02
150613;2020;Importado;Masculino;7;8,75000000000000e-01
150613;2020;Importado;Feminino;1;1,25000000000000e-01
150616;2007;Importado;Masculino;4;1,00000000000000e+00
150616;2008;Importado;Masculino;6;6,66666666666667e-01
150616;2008;Importado;Feminino;3;3,33333333333333e-01
150616;2008;NA;Masculino;1;3,33333333333333e-01
150616;2008;NA;Feminino;2;6,66666666666667e-01
150616;2009;Importado;Masculino;2;1,00000000000000e+00
150616;2010;Importado;Masculino;1;1,00000000000000e+00
150616;2010;NA;Masculino;1;1,00000000000000e+00
150616;2012;Importado;Masculino;2;1,00000000000000e+00
150616;2013;NA;Masculino;1;1,00000000000000e+00
150616;2014;Importado;Masculino;1;1,00000000000000e+00
150616;2014;NA;Feminino;1;1,00000000000000e+00
150616;2015;Importado;Masculino;1;5,00000000000000e-01
150616;2015;Importado;Feminino;1;5,00000000000000e-01
150616;2016;Importado;Masculino;3;7,50000000000000e-01
150616;2016;Importado;Feminino;1;2,50000000000000e-01
150616;2017;Importado;Masculino;2;1,00000000000000e+00
150616;2018;Importado;Masculino;1;1,00000000000000e+00
150616;2019;Importado;Masculino;6;8,57142857142857e-01
150616;2019;Importado;Feminino;1;1,42857142857143e-01
150616;2019;NA;Masculino;3;1,00000000000000e+00
150616;2020;Importado;Masculino;1;1,00000000000000e+00
150618;2007;Autóctone;Masculino;22;9,16666666666667e-01
150618;2007;Autóctone;Feminino;2;8,33333333333333e-02
150618;2007;Importado;Masculino;47;8,10344827586207e-01
150618;2007;Importado;Feminino;11;1,89655172413793e-01
150618;2007;NA;Masculino;1;1,00000000000000e+00
150618;2008;Autóctone;Masculino;7;7,00000000000000e-01
150618;2008;Autóctone;Feminino;3;3,00000000000000e-01
150618;2008;Importado;Masculino;25;7,35294117647059e-01
150618;2008;Importado;Feminino;9;2,64705882352941e-01
150618;2009;Autóctone;Masculino;9;9,00000000000000e-01
150618;2009;Autóctone;Feminino;1;1,00000000000000e-01
150618;2009;Importado;Masculino;21;8,75000000000000e-01
150618;2009;Importado;Feminino;3;1,25000000000000e-01
150618;2009;NA;Masculino;1;1,00000000000000e+00
150618;2010;Autóctone;Masculino;36;8,57142857142857e-01
150618;2010;Autóctone;Feminino;6;1,42857142857143e-01
150618;2010;Importado;Masculino;28;7,00000000000000e-01
150618;2010;Importado;Feminino;12;3,00000000000000e-01
150618;2010;NA;Masculino;2;6,66666666666667e-01
150618;2010;NA;Feminino;1;3,33333333333333e-01
150618;2011;Autóctone;Masculino;10;1,00000000000000e+00
150618;2011;Importado;Masculino;45;7,62711864406780e-01
150618;2011;Importado;Feminino;14;2,37288135593220e-01
150618;2011;NA;Masculino;1;1,00000000000000e+00
150618;2012;Autóctone;Masculino;5;1,00000000000000e+00
150618;2012;Importado;Masculino;18;6,92307692307692e-01
150618;2012;Importado;Feminino;8;3,07692307692308e-01
150618;2012;NA;Masculino;2;1,00000000000000e+00
150618;2013;Importado;Masculino;1;1,00000000000000e+00
150618;2013;NA;Masculino;4;1,00000000000000e+00
150618;2014;Importado;Masculino;1;1,00000000000000e+00
150618;2015;Importado;Masculino;4;8,00000000000000e-01
150618;2015;Importado;Feminino;1;2,00000000000000e-01
150618;2016;Autóctone;Masculino;1;1,00000000000000e+00
150618;2016;Importado;Masculino;3;7,50000000000000e-01
150618;2016;Importado;Feminino;1;2,50000000000000e-01
150618;2018;Importado;Masculino;2;5,00000000000000e-01
150618;2018;Importado;Feminino;2;5,00000000000000e-01
150618;2019;Importado;Masculino;5;1,00000000000000e+00
150619;2007;Autóctone;Masculino;1;2,50000000000000e-01
150619;2007;Autóctone;Feminino;3;7,50000000000000e-01
150619;2007;Importado;Masculino;38;7,03703703703704e-01
150619;2007;Importado;Feminino;16;2,96296296296296e-01
150619;2007;NA;Masculino;19;9,04761904761905e-01
150619;2007;NA;Feminino;2;9,52380952380952e-02
150619;2008;Importado;Masculino;33;6,47058823529412e-01
150619;2008;Importado;Feminino;18;3,52941176470588e-01
150619;2008;NA;Masculino;17;8,94736842105263e-01
150619;2008;NA;Feminino;2;1,05263157894737e-01
150619;2009;Autóctone;Masculino;2;4,00000000000000e-01
150619;2009;Autóctone;Feminino;3;6,00000000000000e-01
150619;2009;Importado;Masculino;41;7,06896551724138e-01
150619;2009;Importado;Feminino;17;2,93103448275862e-01
150619;2009;NA;Masculino;11;1,00000000000000e+00
150619;2010;Autóctone;Masculino;23;5,89743589743590e-01
150619;2010;Autóctone;Feminino;16;4,10256410256410e-01
150619;2010;Importado;Masculino;65;7,73809523809524e-01
150619;2010;Importado;Feminino;19;2,26190476190476e-01
150619;2010;NA;Masculino;14;8,75000000000000e-01
150619;2010;NA;Feminino;2;1,25000000000000e-01
150619;2011;Autóctone;Masculino;6;7,50000000000000e-01
150619;2011;Autóctone;Feminino;2;2,50000000000000e-01
150619;2011;Importado;Masculino;49;8,59649122807018e-01
150619;2011;Importado;Feminino;8;1,40350877192982e-01
150619;2011;NA;Masculino;4;6,66666666666667e-01
150619;2011;NA;Feminino;2;3,33333333333333e-01
150619;2012;Autóctone;Masculino;8;8,00000000000000e-01
150619;2012;Autóctone;Feminino;2;2,00000000000000e-01
150619;2012;Importado;Masculino;96;8,42105263157895e-01
150619;2012;Importado;Feminino;18;1,57894736842105e-01
150619;2012;NA;Masculino;7;1,00000000000000e+00
150619;2013;Autóctone;Masculino;7;6,36363636363636e-01
150619;2013;Autóctone;Feminino;4;3,63636363636364e-01
150619;2013;Importado;Masculino;85;7,72727272727273e-01
150619;2013;Importado;Feminino;25;2,27272727272727e-01
150619;2013;NA;Masculino;14;1,00000000000000e+00
150619;2014;Autóctone;Masculino;5;7,14285714285714e-01
150619;2014;Autóctone;Feminino;2;2,85714285714286e-01
150619;2014;Importado;Masculino;15;8,82352941176471e-01
150619;2014;Importado;Feminino;2;1,17647058823529e-01
150619;2014;NA;Masculino;11;8,46153846153846e-01
150619;2014;NA;Feminino;2;1,53846153846154e-01
150619;2015;Autóctone;Feminino;1;1,00000000000000e+00
150619;2015;Importado;Masculino;15;9,37500000000000e-01
150619;2015;Importado;Feminino;1;6,25000000000000e-02
150619;2015;NA;Masculino;1;1,00000000000000e+00
150619;2016;Autóctone;Masculino;10;6,25000000000000e-01
150619;2016;Autóctone;Feminino;6;3,75000000000000e-01
150619;2016;Importado;Masculino;7;8,75000000000000e-01
150619;2016;Importado;Feminino;1;1,25000000000000e-01
150619;2016;NA;Masculino;3;7,50000000000000e-01
150619;2016;NA;Feminino;1;2,50000000000000e-01
150619;2017;Autóctone;Masculino;4;6,66666666666667e-01
150619;2017;Autóctone;Feminino;2;3,33333333333333e-01
150619;2017;Importado;Masculino;4;6,66666666666667e-01
150619;2017;Importado;Feminino;2;3,33333333333333e-01
150619;2017;NA;Masculino;1;5,00000000000000e-01
150619;2017;NA;Feminino;1;5,00000000000000e-01
150619;2018;Autóctone;Masculino;4;1,00000000000000e+00
150619;2018;Importado;Masculino;20;7,69230769230769e-01
150619;2018;Importado;Feminino;6;2,30769230769231e-01
150619;2018;NA;Masculino;1;5,00000000000000e-01
150619;2018;NA;Feminino;1;5,00000000000000e-01
150619;2019;Importado;Masculino;46;8,84615384615385e-01
150619;2019;Importado;Feminino;6;1,15384615384615e-01
150619;2019;NA;Masculino;4;8,00000000000000e-01
150619;2019;NA;Feminino;1;2,00000000000000e-01
150619;2020;Autóctone;Feminino;1;1,00000000000000e+00
150619;2020;Importado;Masculino;8;8,88888888888889e-01
150619;2020;Importado;Feminino;1;1,11111111111111e-01
150619;2020;NA;Feminino;2;1,00000000000000e+00
150620;2007;Autóctone;Masculino;15;6,81818181818182e-01
150620;2007;Autóctone;Feminino;7;3,18181818181818e-01
150620;2007;Importado;Masculino;30;6,81818181818182e-01
150620;2007;Importado;Feminino;14;3,18181818181818e-01
150620;2008;Autóctone;Masculino;29;5,47169811320755e-01
150620;2008;Autóctone;Feminino;24;4,52830188679245e-01
150620;2008;Importado;Masculino;24;7,27272727272727e-01
150620;2008;Importado;Feminino;9;2,72727272727273e-01
150620;2009;Autóctone;Masculino;22;6,28571428571429e-01
150620;2009;Autóctone;Feminino;13;3,71428571428571e-01
150620;2009;Importado;Masculino;13;5,41666666666667e-01
150620;2009;Importado;Feminino;11;4,58333333333333e-01
150620;2010;Autóctone;Masculino;11;6,47058823529412e-01
150620;2010;Autóctone;Feminino;6;3,52941176470588e-01
150620;2010;Importado;Masculino;8;6,66666666666667e-01
150620;2010;Importado;Feminino;4;3,33333333333333e-01
150620;2010;NA;Masculino;1;3,33333333333333e-01
150620;2010;NA;Feminino;2;6,66666666666667e-01
150620;2011;Autóctone;Masculino;10;7,14285714285714e-01
150620;2011;Autóctone;Feminino;4;2,85714285714286e-01
150620;2011;Importado;Masculino;10;7,14285714285714e-01
150620;2011;Importado;Feminino;4;2,85714285714286e-01
150620;2012;Autóctone;Masculino;6;6,66666666666667e-01
150620;2012;Autóctone;Feminino;3;3,33333333333333e-01
150620;2012;Importado;Masculino;6;7,50000000000000e-01
150620;2012;Importado;Feminino;2;2,50000000000000e-01
150620;2013;Autóctone;Masculino;1;5,00000000000000e-01
150620;2013;Autóctone;Feminino;1;5,00000000000000e-01
150620;2013;Importado;Masculino;1;1,00000000000000e+00
150620;2013;NA;Masculino;1;1,00000000000000e+00
150620;2014;NA;Feminino;1;1,00000000000000e+00
150620;2016;Importado;Feminino;2;1,00000000000000e+00
150620;2017;Importado;Masculino;1;1,00000000000000e+00
150620;2017;NA;Masculino;1;1,00000000000000e+00
150620;2018;Autóctone;Masculino;1;1,00000000000000e+00
150620;2018;Importado;Masculino;2;6,66666666666667e-01
150620;2018;Importado;Feminino;1;3,33333333333333e-01
150620;2019;Autóctone;Masculino;2;1,00000000000000e+00
150620;2019;Importado;Masculino;4;6,66666666666667e-01
150620;2019;Importado;Feminino;2;3,33333333333333e-01
150630;2007;Autóctone;Masculino;6;4,28571428571429e-01
150630;2007;Autóctone;Feminino;8;5,71428571428571e-01
150630;2007;Importado;Masculino;3;1,00000000000000e+00
150630;2008;Autóctone;Masculino;1;2,00000000000000e-01
150630;2008;Autóctone;Feminino;4;8,00000000000000e-01
150630;2009;Autóctone;Masculino;1;1,00000000000000e+00
150630;2010;Importado;Masculino;1;2,50000000000000e-01
150630;2010;Importado;Feminino;3;7,50000000000000e-01
150630;2010;NA;Masculino;1;5,00000000000000e-01
150630;2010;NA;Feminino;1;5,00000000000000e-01
150630;2011;Autóctone;Masculino;1;5,00000000000000e-01
150630;2011;Autóctone;Feminino;1;5,00000000000000e-01
150630;2012;Autóctone;Masculino;3;7,50000000000000e-01
150630;2012;Autóctone;Feminino;1;2,50000000000000e-01
150630;2014;Importado;Masculino;1;1,00000000000000e+00
150630;2018;Importado;Masculino;2;4,00000000000000e-01
150630;2018;Importado;Feminino;3;6,00000000000000e-01
150630;2019;Importado;Masculino;1;1,00000000000000e+00
150635;2007;Autóctone;Masculino;4;1,00000000000000e+00
150635;2007;Importado;Masculino;5;1,00000000000000e+00
150635;2008;NA;Masculino;1;1,00000000000000e+00
150635;2009;Autóctone;Masculino;1;1,00000000000000e+00
150635;2009;Importado;Masculino;1;1,00000000000000e+00
150635;2010;Importado;Masculino;3;1,00000000000000e+00
150635;2011;Autóctone;Masculino;3;1,00000000000000e+00
150635;2011;Importado;Masculino;1;5,00000000000000e-01
150635;2011;Importado;Feminino;1;5,00000000000000e-01
150635;2012;Autóctone;Masculino;2;6,66666666666667e-01
150635;2012;Autóctone;Feminino;1;3,33333333333333e-01
150635;2013;Autóctone;Feminino;1;1,00000000000000e+00
150635;2015;Autóctone;Feminino;1;1,00000000000000e+00
150635;2016;Autóctone;Masculino;1;1,00000000000000e+00
150635;2016;Importado;Masculino;1;1,00000000000000e+00
150635;2017;Autóctone;Masculino;1;1,00000000000000e+00
150635;2017;Importado;Masculino;1;5,00000000000000e-01
150635;2017;Importado;Feminino;1;5,00000000000000e-01
150635;2018;Autóctone;Feminino;1;1,00000000000000e+00
150635;2018;Importado;Feminino;1;1,00000000000000e+00
150635;2019;Importado;Feminino;4;1,00000000000000e+00
150640;2008;Autóctone;Masculino;2;1,00000000000000e+00
150640;2008;Importado;Feminino;2;1,00000000000000e+00
150640;2009;Autóctone;Masculino;277;5,49603174603175e-01
150640;2009;Autóctone;Feminino;224;4,44444444444444e-01
150640;2009;Autóctone;Ignorado;3;5,95238095238095e-03
150640;2009;Importado;Masculino;9;6,42857142857143e-01
150640;2009;Importado;Feminino;5;3,57142857142857e-01
150640;2010;Autóctone;Masculino;158;6,58333333333333e-01
150640;2010;Autóctone;Feminino;81;3,37500000000000e-01
150640;2010;Autóctone;Ignorado;1;4,16666666666667e-03
150640;2010;Importado;Masculino;3;3,00000000000000e-01
150640;2010;Importado;Feminino;7;7,00000000000000e-01
150640;2011;Autóctone;Masculino;251;5,77011494252874e-01
150640;2011;Autóctone;Feminino;184;4,22988505747126e-01
150640;2011;Importado;Masculino;2;3,33333333333333e-01
150640;2011;Importado;Feminino;4;6,66666666666667e-01
150640;2012;Autóctone;Masculino;92;6,13333333333333e-01
150640;2012;Autóctone;Feminino;58;3,86666666666667e-01
150640;2012;Importado;Masculino;380;5,65476190476190e-01
150640;2012;Importado;Feminino;292;4,34523809523810e-01
150640;2013;Autóctone;Masculino;1;3,33333333333333e-01
150640;2013;Autóctone;Feminino;2;6,66666666666667e-01
150640;2013;Importado;Masculino;11;4,58333333333333e-01
150640;2013;Importado;Feminino;13;5,41666666666667e-01
150640;2014;Importado;Masculino;1;1,00000000000000e+00
150640;2015;Importado;Masculino;3;1,00000000000000e+00
150640;2016;Autóctone;Masculino;1;1,00000000000000e+00
150640;2016;Importado;Masculino;1;1,00000000000000e+00
150640;2017;Autóctone;Masculino;7;7,77777777777778e-01
150640;2017;Autóctone;Feminino;2;2,22222222222222e-01
150640;2017;Importado;Masculino;11;6,47058823529412e-01
150640;2017;Importado;Feminino;6;3,52941176470588e-01
150640;2018;Autóctone;Masculino;2;2,50000000000000e-01
150640;2018;Autóctone;Feminino;6;7,50000000000000e-01
150640;2018;Importado;Masculino;8;7,27272727272727e-01
150640;2018;Importado;Feminino;3;2,72727272727273e-01
150640;2019;Autóctone;Masculino;3;7,50000000000000e-01
150640;2019;Autóctone;Feminino;1;2,50000000000000e-01
150640;2019;Importado;Masculino;5;7,14285714285714e-01
150640;2019;Importado;Feminino;2;2,85714285714286e-01
150640;2020;Autóctone;Masculino;2;1,00000000000000e+00
150640;2020;Importado;Masculino;9;7,50000000000000e-01
150640;2020;Importado;Feminino;3;2,50000000000000e-01
150650;2007;Autóctone;Masculino;286;5,90909090909091e-01
150650;2007;Autóctone;Feminino;198;4,09090909090909e-01
150650;2007;Importado;Masculino;3;6,00000000000000e-01
150650;2007;Importado;Feminino;2;4,00000000000000e-01
150650;2007;NA;Feminino;1;1,00000000000000e+00
150650;2008;Autóctone;Masculino;98;6,24203821656051e-01
150650;2008;Autóctone;Feminino;59;3,75796178343949e-01
150650;2008;Importado;Masculino;6;7,50000000000000e-01
150650;2008;Importado;Feminino;2;2,50000000000000e-01
150650;2009;Autóctone;Masculino;75;6,30252100840336e-01
150650;2009;Autóctone;Feminino;44;3,69747899159664e-01
150650;2009;Importado;Masculino;5;1,00000000000000e+00
150650;2009;NA;Masculino;1;1,00000000000000e+00
150650;2010;Autóctone;Masculino;2;6,66666666666667e-01
150650;2010;Autóctone;Feminino;1;3,33333333333333e-01
